AppId,Rank,Name,Description,ReleaseDate,DataDate,Category,Price,Seller,Screenshot,Size,StarCurrentVersion,RatingCurrentVersion
506663795,127,Non Flying Soldiers,"[u'""...one of the most polished games in its genre."" \u2014 Slide To Play', u'Let loose the\u2026budgies of war?', u'Take your squad of super squawking soldiers to the limit. Featuring a unique blend of humor, puzzling gameplay, and action, Non Flying Soldiers hits the target in every way possible. ', u'\u2022 AVIAN ACES', u'The Non Flying Soldiers must contend with a series of increasingly challenging obstacle courses, complete with flaming rings, deadly spikes, and dangerous drops. Have you got the smarts to lead them on the safe path?', u'\u2022 NO BIRD LEFT BEHIND', u'Make it through each stage in a certain time and make sure every soldier comes home if you want gold. ', u'\u2022 PATH TO GLORY', u""How you complete each stage is down to you. As the Non Flying Soldiers' commander, you decide which path they take. Will you be able to use your strategic powers to find the most efficient way through?"", u'\u2022 BIRD-BRAINED', u'These soldiers may not be the brightest but they have courage and comedy in spades. Featuring hilarious cut-scenes and sound-effects, Non Flying Soldiers will have you smiling for every minute you play.', u'For more information or support, please visit www.chillingo.com']","05,17,2012","05,18,2012",Games,0.99,Chillingo Ltd,10,128,,
519806265,60,Whales of Cash casino slot game,"[u'You\u2019re about to have a whale of a time! Based on the killer slot machine by Aristocrat, this app offers you over-sized fun on the go. It\u2019s got 243 different ways to win \u2013 that\u2019s an ocean of possibilities!', u'***** GAME PLAY *****', u'Whales of Cash submerges you in all sorts of special features:', u'\u2022  Aristocrat\u2019s Patented Reel Power system enables every possible win pattern across the reels. No more wondering if your win is on the right line. If you can see it\u2026it\u2019s a winner! ', u'\u2022  WHALES are WILD but that\u2019s not all!', u'When they substitute in wins they multiply your wins x2!. Get two whales substituting in the same win and that becomes x4!', u'\u2022  Oh and if that\u2019s not enough\u2026. WHALES also substitute for MONEYBAGS so it makes it easier to trigger the bonus!', u'***** BONUS GAME *****', u'\u2022  Win 25, 15 or 10 free games with 5, 4 or 3 scattered MONEY BAGs', u'\u2022  Now you get into the whale sized wins. When one WHALE substitutes in a win it\u2019s x4.', u'\u2022  With two whales substituting in a win it shoots up to x16!', u'\u2022  And of course\u2026 free games can be re-triggered so the fun goes on and on.', u'***** EXCITING EXTRA FEATURES *****', u'Only Aristocrat slots provide you with all these great features! Check them out! ', u'\u221a Enjoy the Classic Whales of Cash Slot Game in one universal App for your iPhone &amp; iPad. Pay once and play on all your devices! ', u'\u221a Manage your bets and reels played to achieve different spin strategies ', u'\u221a Play three exciting Game Modes: Casino+, Dream and Tournament ', u'\u221a Beat the game and unlock all the Achievements ', u'\u221a Connect with Facebook and Twitter to share scores with your friends ', u'\u221a Compare your best scores online with multiple sets of Leader boards in Apple Game Center', u'\u221a Tell us what you think or cast your vote for the next game with our Feedback System', u'-----------------------------', u'Aristocrat creates the world\u2019s greatest gaming experience every day, so take some of our most exciting games with you wherever you go! Whether it\u2019s on your iPhone, iPad or iPod Touch these entertaining games from Aristocrat are always right at your fingertips ready for fun. ', u'Before you start thinking you\u2019ll be swimming in cash with this one, remember that it\u2019s play-for-fun, not play-for-money. ', u'Check out our other iOS apps or play some of our slot machines at your nearest casino.', u'Want to dive into more fun? Then get your flippers on Aristocrat slot machines at your nearest casino. Remember, you must be 21 to gamble. ', u'For more information on responsible gambling, visit americangaming.org.', u'For more on exciting Aristocrat games, go to www.aristocratgaming.com (Flash compatibility required).']","05,17,2012","05,18,2012",Games,1.99,Aristocrat Technologies Inc.,10,29.2,3,66
490952152,251,Score! Classic Goals,"[u'\u2605PocketGamer - Gold Award - \u201cScore! Classic Goals is a genuine must-buy for the football fanatic.\u201d', u""\u2605Eurogamer.net - App of the Day \u2013 \u201cYou're never far away from a moment of magic.\u201d"", u'\u2605TouchArcade.com \u2013 \u201cWorld Class\u201d 4.5/5', u'\u2605Apptudes.com - \u201cScore! Classic Goals is not a game to miss.\u201d 4.5/5', u'\u2605148apps.com - \u201cSoccer fans: watch your free time vanish.\u201d 4/5', u'\u2605Quality Index rating of 8.6!', u'#1 Game in the UK, Italy, Germany, Norway &amp; Turkey! ', u'#1 Sports Game in France, Austria, Sweden, Japan, Croatia, Denmark, Ireland, Switzerland, Finland &amp; Russia!', u'Have you got what it takes to score the match winning goal? Recreate your favourite goals from the past 4 decades in this unique soccer based puzzle game! Soccer fan or not, this app will keep you entertained for hours!', u'*****************************************', u'GO FOR GOAL!', u'\u2605Recreate classic goals from the past 4 decades of international soccer!', u'\u2605Pass, Cross &amp; Shoot using our intuitive swipe mechanics', u'\u2605Smart defensive AI will react to shots and passes, making you feel like you\u2019re part of the action', u'\u2605Precision controls for sensational top-corner shots', u'\u2605Just one more turn! Gameplay that\u2019s easy to pick up, tough to put down', u'FEATURES', u'\u2605240 levels with 80 memorable goals to recreate!', u'\u2605Amateur, Pro &amp; Bonus modes will keep you engrossed throughout!', u'\u2605Unique \u2018Bonus mode\u2019 lets you finish off classic goals in ways you didn\u2019t think possible!', u'\u260520 challenging achievements to obtain for precious Game Center points!', u'CUT ABOVE THE REST', u'\u2605Full Retina Display Graphics', u'\u2605Over 500 motion-captured animations', u'\u2605True to life immersive commentary', u'*****************************************', u'Exclusive soundtrack provided by Dance \xe0 la Plage!', u'We hope you enjoy playing Score!; this title wouldn\u2019t be possible without valued fan feedback.', u'Let us know how we\u2019ve done, enter competitions or just generally get involved in what we\u2019re up to on Facebook and Twitter!', u'REQUIREMENTS:', u'* Score! requires iOS 5 or later.', u'* Score! is only compatible with iPhone 3GS &amp; above, iPod Touch (3rd generation 32GB and above) &amp; iPad.', u'*****************************************', u'USER REVIEWS', u'\u201cThis game is just one of those magic moments when you realise your 69p is the best value game you own for ios. Genius\u201d ', u""\u201cI've played many games in my life. Many games. And thought I've played the best until now. This is the best. Without doubt.\u201d "", u'\u201cJust pulled a sickie for work :)\u201d ', u'\u201cEven my wife loved it. Really addictive and fun to re-create famous goals from history.\u201d', u'*****************************************', u'OTHER FIRST TOUCH GAMES', u'\u25cb Dream League Soccer ', u'\u25cb Fresh Tracks Snowboarding', u'\u25cb First Touch Soccer', u'VISIT US: firsttouchgames.com', u'LIKE US: facebook.com/scoreapp', u'FOLLOW US: twitter.com/firsttouchgames ', u'WATCH US: youtube.com/firsttouchgames']","05,17,2012","07,27,2012",Games,0.99,First Touch,10,31.2,5,890
524772888,219,BlindSide,"[u'Are you looking for a mind-boggling new gaming experience for iPhone4s and iPad2+?', u""BlindSide throws you into a fully-immersive 3d audio adventure set in a world you\u2019ll never see. Put on headphones, hold your iPhone, and face the direction you want to go. Listen as the world rotates around you and explore the darkness. The gyros in your device will point your in-game avatar the same direction you're facing in the real world!  "", u'You play as Case, an assistant professor who wakes up blind, to find his city destroyed and mysterious creatures devouring people. Will you and your girlfriend be able to find your way without sight? How will you escape?', u'Run for your life, save the girl, and uncover the mystery of the apocalypse. ', u'Features', u' -Over 1000 sound effects and pieces of dialogue', u' -Gyroscope-enabled virtual reality', u' -Custom audio algorithms turns stereo headphones into surround sound', u' -New levels of audio horror', u' -Accessible for blind and sighted users alike', u' -Challenging gameplay', u' -For iPhone4s and iPad2+ ONLY', u'Download it now if you want a truly unique experience!']","05,21,2012","05,25,2012",Games,2.99,epicycle,3,179,4.5,16
503190232,272,Bridge Constructor,"[u'+++ Number 1 in the game charts for iPad &amp; iPhone in 24 countries +++', u'+++ Number 1 in the overall app charts for iPad in 19 countries +++', u'+++ Already Number 1 in the overall app charts for iPhone in 4 countries +++', u'+++ FREE version already downloaded over 2 million times worldwide +++', u'In Bridge Constructor, you can become an accomplished bridge builder without any formal training. Play 30 different levels, and build bridges over deep valleys, canals, or rivers. Stress tests reveal whether the bridge you build can withstand the daily stress of continual use from cars and trucks.', u'You can choose between a range of materials for each individual bridge, such as wood, steel, cables, or concrete pillars. Use the appropriate materials and stay within budget to build the perfect bridge. Thanks to the choice of materials, you can build each bridge in any number of ways \u2013 your budget is the only limit. Set your imagination and creativity free!', u'FEATURES:', u'\u2022 30 Levels', u'\u2022 5 Settings: City, Canyon, Beach, Mountains, Hills', u'\u2022 Map with all unlocked worlds/levels', u'\u2022 4 different building materials: Wood, Steel, Cables, Concrete pillars', u'\u2022 Color coded load indicator for different building materials', u'\u2022 Two different load bearing levels: Car and Truck', u'\u2022 High score per level', u'\u2022 Facebook Connection (upload screenshots and bridge score)']","05,23,2012","06,08,2012",Games,2.99,Headup Games GmbH &amp; Co KG,10,49.1,4.5,95
516349924,42,Slingshot Racing,"[u'Launch Sale - 66% off for a limited time - Sponsored by AppGratis!', u'Pro Tip: Tap anywhere on the screen to use the hook! ', u'Slingshot Racing is an original racing game developed exclusively for iOS devices. ', u'Behold a beautiful steampunk environment with ice tracks, grappling hooks, snowmen and more! ', u'Reviews coming in:', u""Apple n' Apps 4.5/5 'Slingshot Racing is a must buy that will have you hooked from the first slingshot.'"", u""148apps 4.5/5 'Snowbolt and Crescent Moon have absolutely nailed this game'"", u""Gamezebo 4/5 'Silky smooth one-touch racing gameplay.'"", u""TouchGen 4/5 'As multiplayer games on one device go I think Slingshot Racing is hard to beat.'"", u""App Advice: 'A New Genre Of Racing Emerges In Slingshot Racing'"", u'AppSpy 4/5', u""App-Score 9/10 'Slingshot Racing is one of the most innovative games we've playing in a long time'"", u'Use your grappling hook to slingshot around corners in this fast paced ', u'arcade style racer. Hone your skills by learning on the tutorial tracks, ', u'then blast out of the snow onto more complex tracks against other racers. Race around a selection of tracks in stunning day and night settings. ', u'Career mode features 64 races with different objectives and settings. Take part in a simple straight race to the top spot on the podium. The pickups race pits you against the clock to collect all the cogs on the track as quickly as possible. The time trials offer you the chance to shave all important seconds and compare your times with others on the Game Center leaderboards. Alternatively prove your mettle by taking on the fearsome chomper as it hunts you around the track. ', u'With 4 way multiplayer you can race family or friends on just a single device. With just a few clicks you can create mini tournaments the way you like or just mix it up with a quick random selection. ', u'Features: ', u'Super addictive gameplay ', u'Revolutionary controls, easy to pickup and difficult to master ', u'Stunning graphics for iPad and iPhone Retina displays ', u'Gorgeous 3d effects, shadows, and particle systems ', u'Game Center Leaderboards and Achievements ', u'4 player simultaneous play on one iPad or iPhone! Play against your whole family! ', u'Tweet or Post your high scores on Facebook ', u'Jumps, Speed boosts and other obstacles ', u'Device Compatibility: ', u'iPhone 4, iPhone 3GS, iPod touch 3rd Generation (16GB and up), iPod Touch 4th generation, iPad, iPad 2, iPad 3 ', u'Follow @cm_games on Twitter for more great games and deals!']","05,24,2012","05,25,2012",Games,0.99,Crescent Moon Games,10,42.8,4.5,30
490619180,66,Air Mail???,"[u""The sky's the limit..."", u""Welcome to the beautiful world of Air Mail, where you take to the skies as a fearless letter-carrying, disaster-averting pilot. Simply stunning in its presentation, with incredibly deep gameplay, this is one flight you can't afford to miss."", u'\u2022 MIND-BLOWING VISUALS', u""One of the most stylish and best looking games on the App Store. Air Mail draws you into it's gorgeous world from take off to landing, with full Retina support for the new iPad."", u""\u2022 LET'S FLY"", u'Choose one of three control schemes depending on your style. Each has been expertly designed to feel intuitive and natural.', u'\u2022 WHAT AN ADVENTURE', u'Choose one of three game modes to play through. Mission Mode is an epic story spread over seven chapters, Express Delivery is a score-attack mode, and Explore Mode lets you do just that\u2014explore the islands collecting hidden items. ', u'For more information or support, please visit www.chillingo.com']","05,24,2012","05,25,2012",Games,4.99,Chillingo Ltd,10,487,4.5,10
517271093,86,Virtua Tennis Challenge,"[u'SEGA challenges you to take your best shot on the all new Virtua Tennis Challenge! ', u""Virtua Tennis, the World's leading tennis game franchise, is available for the first time on smartphones with the new Virtua Tennis Challenge. Slice, lob and hit your best top spin as you take on the world's best and compete against 50 players in 18 stadiums around the globe. Build concentration by making plays that match your player's style; unleashing a super shot that will make your opponent sweat. Enjoy hours of game play through different modes, shots and courts. "", u'Features: ', u'SWING THE GAME YOUR WAY ', u'Unleash top spins, slice shots, lobs and drop shots through different touch gestures ', u'FEEL THE HEAT ', u'Adjust your shot in different stadiums and environments as you compete on clay, grass, hard or indoor courts. ', u'DOUBLE UP THE FUN ', u'Compete in Singles or Doubles challenges ', u'MULTIPLE MODES ', u'SPT World Tour: Pick a customizable character to compete through full seasons of competition around the globe. Earn money by progressing through matches to buy your way into new tournaments. Each real world day offers new challenges. ', u'Exhibition Match: Dive into the game and select from any unlocked courts and characters in single or doubles mode. ', u'Multiplayer: Challenge your friends online over Wifi or face to face over Bluetooth connectivity ', u'Quick Match Mode: Itching for a one minute dose of Virtua Tennis? Play fast singles challenges to increase your ranking ', u'Training Mode: Learn from the pros in this practice mode by running through drills ', u'Legal line: ', u'\xa9 SEGA All rights reserved. SEGA is registered in the U.S. Patent and Trademark Office. SEGA, the SEGA logo and Virtua Tennis are either registered trademarks or trademarks of SEGA Corporation. ', u'TERMS OF USE ', u'http://www.sega.com/legal/terms_mobile.php']","05,24,2012","05,25,2012",Games,4.99,SEGA,10,289,4,18
480886220,158,Bee Leader,"[u""Bee Leader - It's busy time!"", u'The bees need you! Become a Bee Leader and help the bees fill their hives with honey.', u""Fly around the world and hover over flowers to collect nectar. Look out for enemies and bad weather! Collect as much nectar as you can before the sun sets. The faster you get nectar back to your hive the more honey you'll make! Pick up plenty of bonuses along the way - nectar, honey, time, and bee buddies. The more bee buddies you find, the more nectar you'll collect. More nectar means more honey - sweet!"", u""To climb up the Bee Leader ranks fly through different worlds making honey - Just Desert, Country Life, City Heights and Island Time. Each world has different obstacles, enemies, flowers, bonuses to break open and other fun interactive goodies. Some worlds are small, others are big, and there's a few surprises along the way."", u'Control your bee using your preferred method: joystick, touch or tilt. You can also remotely control Bee Leader using another iOS device via wifi or Bluetooth using Joypad, available free from the App Store. See http://getjoypad.com for more details.', u'Get busy!', u'For more information please visit http://www.flightless.co.nz/beeleader', u'Watch the trailers at;', u'Official Trailer - http://www.youtube.com/watch?v=2QhkhlnUv8A&amp;hd=1', u'Gameplay Trailer - http://www.youtube.com/watch?v=a-6HqpeoZb0&amp;hd=1', u'FEATURES:', u'- beautiful design and illustration', u'- full HD/Retina support on iPhone, iPad and iPod touch', u'- 12 levels in 4 different worlds with more coming soon', u'- cool flight model and fun physics', u'- great interactive sound', u'- social networking and sharing support', u'- full remote control via wifi/Bluetooth using Joypad', u'- Game Center leaderboards and achievements', u'- pesky hornets', u'CREDITS:', u'Bee Leader', u'A Flightless Production', u""by Greg Harding, John O'Reilly and Ali Teo."", u'Copyright 2012 Flightless Ltd. All Rights Reserved.', u'http://www.facebook.com/beeleader', u'http://www.flightless.co.nz/beeleader', u'http://twitter.com/flightlessnz', u'beeleader@flightless.co.nz', u'Made using Cocos2d/Box2d/ObjectAL/Freesound/ShareKit/Joypad.', u'http://itunes.com/apps/joypad/joypadgamecontroller', u'OUR OTHER GAMES:', u'Top Dog: Farmyard Adventures', u'http://itunes.com/apps/flightless/topdogfarmyardadventures', u'http://www.flightless.co.nz/topdog', u'AnimalBlocks', u'http://itunes.com/apps/flightless/animalblocks', u'http://www.flightless.co.nz/animalblocks']","05,24,2012","05,25,2012",Games,0.99,Flightless,10,45.9,4.5,5
512772066,52,Defender Chronicles II: Heroes of Athelia,"[u'Defender Chronicles series spins the defense genre in a new direction by implementing an innovative vertical view combined with RPG elements!', u'#1 iPad RPG in over 30 countries, including Australia, Canada, France, Germany, Italy, Japan, United Kingdom, United States!', u'\u201cIf a Defense game had babies with Warcraft and Diablo, it would be called: Defender Chronicles.\u201d', u'""After three years of waiting, I couldn\'t be happier with the results. Beautiful, well executed, and a ton of maps! My new favorite game!""', u'""I didn\'t even know they were releasing a new version of this already addicting game. But now that I\'ve played it I must say that out of all my games this is a new favorite!""', u'Defender Chronicles II brings players back to the fantastical land of Athelia in this sequel to the award-winning vertical defense game from 2009. Defenders will be tasked once again with defending the Empire from the merciless Orc Hordes, the supernatural Forsaken, and the shadowy Covenant cult. ', u'Returning to the glorious days of epic battle, players will take on the role of one of four unique heroes, each with their own unique abilities, and combine forces with Empire troops to survive endless waves of enemies. Masterful tacticians will collect artifacts to assist them on their quest to uphold the land and guide troops to effectively defeat deadly hordes to restore peace to the land', u'\u2022 Enroll to Be a Hero: Players can choose from four playable heroes, each with six distinct skills and eight unique abilities, to garrison the Empire in a variety of ways. Both heroes from the previous Defender Chronicles, the General (warrior) and Melwen (mage), will make their return, alongside newcomers Lovell (archer), the Athelian princess, and Elwyn (priest), the previous king of Athelia. ', u'\u2022 Lead the Battalion: With up to 24 different unit types for players to command, Athelia defenders will enlist recruits, upgrade their ranks, and employ their troops to defeat enemies. ', u'\u2022 Be Adventurous: With five different game modes and five difficulty levels available, Defender Chronicles II will challenge even the most veteran strategist while providing plenty of reasons to continue playing.', u'\u2022 Get Digging Already: Players can search for and collect hundreds of new artifacts to assist them in unlocking new levels, upgrades, and other features! ', u'\u2022 Enhanced Gaming Experience: With all new graphics, comics, soundtracks, and voice-overs, Defender Chronicles II updates the series and aims to provide rookies and fans alike with a refreshed and polished look.', u'\u2022 Start Socializing: Game Center support means players will have the chance to topple their friends on the leaderboards. Defenders can also issue challenges in-game via email.', u'\u2022 It\u2019s Only the Beginning: Defender Chronicles II will include a massive amount of content at launch, but there are plans to add even more! Players can expect to see future updates, which will include additional unit types and quests.', u'Trailer @ tinyurl.com/bt8wsax', u'Forums @ defenderchronicles.com/forums', u'Tweet @ twitter.com/defchronicles', u'Follow @ facebook.com/defenderchronicles']","05,24,2012","05,25,2012",Games,2.99,"Gimka Entertainment, Inc.",10,196,5,64
528471609,102,Razor: Salvation,"[u'--Launch sale 66% off! --', u'In some countries the screenshots are not showing, we are working with Apple to resolve this issue. Please visit www.blowfishstudios.com to see screenshots of Razor: Salvation.', u'Defend your homeland. Save the world.', u""Touch Arcade -  'A Simple But Satisfying Way to Shoot the Core'"", u'App-Score - 8/10', u""App Advice - 'Razor is about as deep and feature-filled as you can get with a stationary first person shooter.'"", u'As commander of the dropship ""Salvation"", you are tasked with rescuing Earth\'s inhabitants and helping with the EDSF defence effort.', u'Razor Salvation is the first instalment in a series of games that will take the player along the story of the Xenos and why they have invaded our planet Earth.', u'Features', u'DYNAMIC COVER-BASED AI -Enemies exhibit different strategies and duck in and out of cover.  Dynamic objects can be blasted around the level and the enemy will continue to find cover behind them!  Shoot the Xenos, protect the civilians! Or leave them alone and watch the infected eat them...', u'FIRST PERSON ""BEACH HEAD"" DEFENCE - Use the classic FPS weapons like grenade launcher, rocket launcher and railgun.  Access to awesome specials like the Redeemer!', u'IPAD 3 RETINA - Full 2048 x 1536 resolution real-time 3D graphics.', u'CONSOLE GRADE GRAPHICS - Specular bump mapped textures and full-screen pixel effects for all devices down to iPhone 3GS.', u'PLAYER CREATED FACTIONS - Create your own factions with friends and fight together to be the top performing Faction in the world!', u'FIGHT FOR YOUR REGION - Help your world region to the top of the rankings!', u'UNIQUE LEADERBOARD TITLES - Be the best shooter or savior and show off with the ability to be at the top!', u'IOS FEATURES - GameCenter leaderboards and full iCloud sync.', u'Device Support: iPhone 3GS, 4, 4s, iPad, iPad 2, new iPad, iPod Touch 3rd Gen (32 gb and up)', u'iPod Touch 4the gen not supported yet.', u'follow @cm_games for the latest games and updates!']","05,29,2012","06,01,2012",Games,0.99,Crescent Moon Games,0,132,4,38
499195203,169,Tap Tip Block'em,"[u'***OPENING SALE! Just $0.99 until June 4th!***', u'The Funtastic-Horror Survival-Defense game made by the young bloods of Capcom!', u""\u25cfTAP TIP BLOCK'EM!"", u""Every night, unearthly visitors invade your home! Use your fingertips to make barricades and keep them out 'till morning! If they get in, you're in big trouble!"", u'\u25cfDIVERSE DEFENSE ACTION!', u'Swipe to look around and put up chains, tap to hammer nails! Really simple controls means making various barricades and keeping out the monsters is fun for anyone!', u'Rub, Spin and Tap your way through Aliens, Zombies, and even Santa!', u'\u25cf4 COMPLETE MODES!', u""SO HAPPY IT'S MORNING!"", u'Play 19 levels across 3 different Worlds. Feel the fun and relief as you just scrape through another night to victory! ', u""Plus just when you thought you were done, there's a devilishly challenging HARD mode waiting to be beaten by the toughest of players!"", u'3 EXTRA MODES', u""When the thrill of another night just isn't enough, play one of the 3 crazy fun EXTRA modes!"", u'ENDLESS', u""Feel the raw excitement of survival, where the only limit is your ability to block'em!"", u'TIME ATTACK', u'Speedy fingertips and quick reactions will get you the best time as you strive to be the fastest blocker!', u'GLORY', u""Strike the balance between score and survival for ultimate glory! A moment's luck can change everything in this feel-good free-for-all!"", u'\u25cfGAME CENTER AND iCloud SUPPORT!', u'In Game Center, compete for the best Leaderboard scores worldwide, and unlock loads of Achievements! Use iCloud to share your data between your iPhone, iPad and iPod!', u'This Universal App can be played on all your iOS devices.', u""So what are you waiting for? Download the game now with 3G or Wifi, and Tap Tip Block'em!"", u'\u25c6Tested Environments', u'iPhone 3GS (iOS 4.3.5)', u'iPhone 4 (iOS 4.3.5)', u'iPhone 4S (iOS 5.0.1)', u'iPod touch 3rd (32GB) (iOS 4.3.3, iOS 5.0.1)', u'iPod touch 4th (iOS 4.3.3, iOS 5.0.1)', u'iPad (iOS 5.0.1)', u'iPad 2 (iOS 5.0.1)', u'New iPad (iOS 5.1)']","05,30,2012","06,01,2012",Games,0.99,CAPCOM,10,27,4.5,7
515220537,44,Expand it!,"[u'COLOR OVERLOAD ON YOUR RETINA SCREEN! THE RAINBOW DINOS ARE HERE!', u'A totally new game concept', u'Fun for the entire family', u'Based on the popular flash game with 15 million fans', u'\u2022Travel 200 Million Years Back In Time', u'You\u2019ve heard about those huge and terrifying creatures, the dinosaurs\u2026 but this isn\u2019t the whole story. Expand it! is a ticket to the more cheerful aspect of the past, revealing a magical world with cute primitive creatures: the Rainbow Dinos! These dinos literally blow up with excitement: touch them and they will instantly inflate. Help them reach the rainbow! Each tap expands them even more; tap again and again, and see their funny bloated faces.', u'\u2022Amazing Physics-Based Puzzles', u'To reach the rainbow, you will need to think carefully about which dino to tap and expand first. Only by using the correct strategy can you create a perfect chain reaction of rolling, falling and bursting creatures that will enable them to taste the beautiful colors of the rainbow. The whole tribe will freak out if one of them makes it to the top!', u'FEATURES:', u'\u2713Totally New Game Concept', u'\u2713Amazing Physics Simulation', u'\u2713Easy to Get Into, Hard to Put Down', u'\u2713Retina Display Support ', u'\u2713Colorful Graphics', u'\u2713Detailed Animations', u'\u271360 Levels, 4 Environments', u'\u2713Original Soundtrack', u'\u2713Developed for the Touch Screen']","05,31,2012","06,01,2012",Games,0.99,FDG Entertainment,5,38.6,5,10
527056979,222,Affliction: Zombie Rising,"[u""\u272d The world's first virtual reality zombie game \u272d On sale for launch! \u272d Video at Naquatic.com \u272d"", u""With groundbreaking gyroscope controls, Affliction is not a simulation; it's a window. Step into this terrifyingly immersive world and arm yourself for survival. Fight off zombie hordes on your own, team up with a friend, or play co-op with online matchmaking. You've never touched a game like this before."", u'""Great fun"" - AppAdvice', u'""A window into an undead nightmare"" - IGN', u'""Can turn even the bravest soul into a quivering wreck"" - Pocket Gamer', u'""Unlike any other game on the planet...wet yourself out of excitement, and again out of fear.""', u'""Intense and creepy atmosphere"" - TouchArcade', u'""Really, really scary"" - TapByte ', u'Featuring:', u'\u2714 Staggering graphics with Retina iPad support ', u'\u2714 Online co-op multiplayer ', u'\u2714 Virtual reality gameplay ', u'\u2714 Interactive 3D menus ', u'\u2714 Standard controls for non-gyro devices ', u'\u2714 Global online leaderboards', u'* Tons of new features and improvements coming soon! Keep emailing us your suggestions', u'* Coming in the next update: option to use joystick on gyroscope devices, bug fix for joystick not showing on iPod Touch 3rd generation', u'* As with any graphically intensive game, if the app crashes on load, reboot your device by holding down the power button and sliding the slider', u""* If your gyroscope isn't working, reboot your device completely"", u'* Please note: Affliction includes separate leaderboards for each weapon to encourage maximum competition. The special unlockable weapons are purely for fun. Happy hunting.']","05,31,2012","06,01,2012",Games,0.99,Naquatic,8,48.2,3.5,39
529012872,288,CartoonCraft - Limited Edition Modded,"[u'MODDED VERSION &gt; CARTOON CRAFT', u'Limited Edition Pocket Version.', u'After months of waiting, hours of planning and a huge team behind this game, you will definitely be impressed. Craft your way to a new world under Cartoon Block formation &gt; CartoonCraft. With endless worlds and game play only the true craters will survive any encounter with the block world. Mine your way onto your iPhone..']","05,31,2012","07,13,2012",Games,1.99,NewSilver Games,4,3.6,1.5,77
528517368,118,Dead City PLUS,"[u'\u2605 Special Release Sale: $0.99 \u2605', u'Last Human Survivor vs. Zombies...', u'The Ultimate Shooting Action game [Dead City] has arrived!', u'Supports English, Korean, Japanese, and Chinese.', u'After the nuclear war, I am the only survivor. I see no trace of humanity...', u'The D-virus turned all living species into zombies. I need to kill, or I will die!', u'Shoot in all directions, and aim for instant kill headshots! Overcome dangerous situations by clearing the whole screen with special skills!', u'Feel the adrenaline rush, running over zombies with a vehicle! Zombies are coming and you need to survive! ', u'FEATURES', u'\u2714 Start with 500,000 coins to get better weapons and gear, only available on Dead City PLUS!', u'\u2714 Racing Action Mode!', u' - Collect oils and open Racing Action Mode!', u' - Take out as many zombies at once with a vehicle.', u' - Choose from 5 vehicles, upgrade them up to level 10!', u'\u2714 Over 40 weapons and armors!', u' - 24 various armor types.', u' - 18 various weapon types.', u' - All weapons and armors can be upgraded up to levels 10~20!', u'\u2714 Fire in all directions!', u'- Direct yet simple controls. Feel the action on your fingertips!', u'\u2714 Countless missions!', u' - Successful missions open more weapons and armor.', u'\u2500\u2500\u2500\u2500\u2500\u2500\u2500\u2500\u2500 ', u'COM2US GAMES ', u'\u2500\u2500\u2500\u2500\u2500\u2500\u2500\u2500\u2500 ', u'-Derby Days ', u'-The World Of Magic ', u'-Magic Tree by Com2uS ', u'-Homerun Battle 2 ', u'-Tiny Farm by Com2uS ', u'-Slice it! ', u'-Tower Defence: Lost Earth ', u'-9 Innings: Pro Baseball 2011 ', u'-Inotia 3: Children of Cania ', u'\u2500\u2500\u2500\u2500\u2500\u2500\u2500\u2500\u2500 ', u'ABOUT COM2US ', u'\u2500\u2500\u2500\u2500\u2500\u2500\u2500\u2500\u2500 ', u'Follow us! ', u'twitter.com/Com2uS ', u""Join Com2uS' Fan Page "", u'facebook.com/Com2uS ', u'Tips and Updates ', u'com2us.com']","06,04,2012","06,08,2012",Games,0.99,Com2uS Inc.,5,30.4,4.5,5
530445196,32,Dungeon Village,"[u""Welcome to an epic RPG world in which the town you build can grow from humble hamlet into a mecca for the land's most ambitious adventurers!"", u'The enterprising warriors that stop by your blossoming burg will defeat monsters and earn you money. Conquering dungeons and clearing out hordes of monsters will bag you loot to stock your shops. And if your hamlet flourishes, adventurers will want to set up house and settle down!', u""Build training facilities like Combat Schools and Magic Labs to hone your heroic denizens' skills and boost your village's Popularity. The more faces that flock to your cause, the bigger the baddies you can beat!"", u'An all-new ""Cauldron"" feature also allows you to test your alchemic expertise. Toss items obtained from quests or shops into the Cauldron and your armory might receive a rare addition.', u'No dungeon is too deep! Make your village the crown estate of this bold RPG narrative!', u'----', u'The game now lets you switch between English and Japanese.']","06,04,2012","06,08,2012",Games,3.99,"Kairosoft Co.,Ltd",5,11.1,5,129
477687682,76,Unlock,"[u'Play Unlock!', u'Check out this brand new, mind-bending puzzle game, and boost your IQ by thinking in 3D! Train your brain to unlock the deviously difficult levels in this all new 3D-Puzzle game.', u'KEY FEATURES:', u'\u2605 Amazing retina graphics ', u'\u2605 Over 50 puzzles and counting ', u'\u2605 Unique 3D puzzle mechanics ', u'\u2605 Online leaderboards', u""If you think you're smart enough to solve all the puzzles, prove it by downloading Unlock now!""]","06,06,2012","06,08,2012",Games,0.99,Miniclip.com,5,21.6,4,22
