AppID,Rank,Name,ReleaseDate,Category,Price,Developer,Screenshot,Size,Description,UpdatedDate,StarCurrentVersion,RatingCurrentVersion,TopInAppPurchases,DataDate
340056794,291,Super Monkey Ball 2,"12,01,2009",Games,2.99,SEGA,4,93.1,"[u'Listen up Super Monkey Ball junkies \u2013 your four favorite monkeys are rolling back onto your touch screen in a big way. Featuring all-new multiplayer, you will be able to steer, bowl, and rock and roll your way through 115 all-new monkey mazes! ', u'_________________________________________ ', u'\u201cThe updated graphics, perfect controls and Wi-Fi multi-player mode make this Super Monkey Ball one of the most addictive and compelling titles out there.\u201d \u2013 MacWorld ', u'Arron Hirst of 148Apps positively reviewed the title, awarding it a final rating of 4 out of 5 stars and concluding, ""With superb in-game graphics, and an upbeat infamous sega-esque soundtrack to boot, Super Monkey Ball 2 is just one of those games you can pick up and play. I highly recommend it!"" ', u'_________________________________________', u'Play the addictive sequel to one of the original iPhone/iPod Touch game \u2013 this time featuring multiplayer! ', u'Gamers can grab their iPhone/iPod touch and dive into the all-new 3D world of Super Monkey Ball 2! Play as one of 4 favorite characters \u2013 Aiai, MeeMee, Baby, and GonGon \u2013 on over 115 different challenging tracks. Using the accelerometer and the touch screen, control your Monkey and make sure he or she collects all the bananas and completes the track in record time. Be careful \u2013 don\u2019t fall off the edge! ', u'Enjoy zipping around the tracks or take advantage of the mini-games, including Monkey Bowling, Monkey Golf, Monkey Target.', u'Finally \u2013 for on-the-go gamers looking for some multiplayer fun, hop on local wi-fi and play against three of your friends on ANY of the 115 tracks in the game! ', u'Featuring stunning graphics and bright colorful worlds, Super Monkey Ball 2 is the iPhone game for everyone! ', u'_________________________________________', u'CHECK OUT other Sega games: ', u'- Sonic the Hedgehog ', u'- Sonic the Hedgehog 2 ', u'- Super Monkey Ball ', u'- Super Monkey Ball 2: Sakura Edition for iPad', u'- Football Manager ', u'- Golden Axe ', u'- Streets of Rage ', u'- Columns Deluxe ', u'FOLLOW US at ', u'twitter.com/sega ', u'facebook.com/sega']","06,15,2010",3.5,2315,0,"05,04,2012"
349095099,300,ZombieSmash,"03,17,2010",Games,0.99,Zynga,5,55.4,"[u'+++ MULTIPLAYER UPDATE +++ Got a handle on the undead? Try your skill against the living! Put your survival know-how to the test against another survivor, and team up with the unlikeliest of allies: Zombies! Game Center support and in-game voice chat lets you take down your best friends, and settle those ""who would survive the apocalypse"" debates once and for all.', u'The #1 Paid App in USA, UK, Russia, Denmark, Austria, Poland, Belgium, Thailand, Argentina, Malta. Top 10 App in Canada, Australia, Germany, France, Spain, China, Sweden, Norway, Finland, Switzerland, Israel, New Zealand, Greece, Saudi Arabia and many many more. Check out gamedrs.com for the trailer!', u'*** LAST UPDATE ***', u'Massive, Free Camp Nowhere Update features Bigger Weapons, Hungrier Zombies, Twice the Content, Crisp Retina Graphics, Game Center, and much, much more...', u'*** PRESS ***', u'""If you ever buy one game for the iPhone make it Zombie Smash which is an absolute must if there ever was one.""', u'5/5 - AppAdvice', u'""This is quite possibly the most addicting and entertaining game available in the app store to date.""', u'4.5/5 - Macworld', u'""Couple a fun game with great visuals and music, and you have a download that\u2019s easy to recommend.""', u'8.0/10 ""Impressive""- IGN', u'""The game is awesome, and even if you\u2019re not into the castle defense genre (like me), you\u2019ll still find yourself playing it all day.""', u'10/10 - theappera.com', u'""Zombie Smash is a horribly addictive tower defense game, with ragdoll physics.""', u""GIZMODO, This Week's Best iPhone Apps "", u'""Need to take out your aggression on the undead? ZombieSmash is just what the doctor ordered.""', u'1UP', u'""It\'s Home Alone meets Dawn of the Dead in this mischievously good', u'castle defence game.""', u'8/10 - Pocket Gamer', u'""I\'ve been playing with a beta of Gamedoctors\' ZombieSmash! for three', u""weeks now and I can honestly say it's the most fun I've ever had on my"", u'iPhone.""', u'TUAW', u'""ZombieSmash really does stand head and shoulders above its competition."" ', u'4.5/5 - Toucharcade', u'*** DESCRIPTION ***', u""ZombieSmash! is a \u201cSurvival Comedy\u201d game, featuring undead-themed castle defense and entertaining, physics-based gameplay. The game casts players as Joey, a lone survivor pit against a herd of writhing, unrelenting zombies - to defeat the undead masses, players must use their fingers to flick and smash them until they're un-undead."", u'\u2022To aid players in their fight, over 30 specials and upgrades allow for creative zombie demolition - including fun implements like asteroids, wrecking balls, liquid nitrogen and a gigantic, rolling boulder \u2013 combine specials (for instance, smash nitrogen-frozen zombies with a boulder!) for added hilarity.', u'\u2022Sophisticated ragdoll physics produce unique and hysterical zombie deaths, and the proprietary SplatterEngine\u2122 renders adorable cartoon blood and gore in a convincing and entertaining fashion.', u'\u2022Four game modes provide limitless replay value:', u'oCampaign Mode challenges players to survive for over 31 intense days against the mounting zombie threat and another 30 nights in the NEW CAMP NOWHERE campaign.', u'oEndless Siege Mode confronts them with a never-ending zombie assault - hold out as long as possible, racking up an ever-rising body count.', u'oSandbox Mode gives you all the tools to rain destruction down on those stinking, moaning zombies without any of the peril.', u'oMultiplayer Battle Mode let you play head-to-head in a battle to out-survive your rival, with the last man standing as the victor', u'\u2022Game Center integration: Achievements, leaderboards and player profiles powered through Apple\u2019s Game Center. ', u'\u2022Original soundtrack produced by famed game music composer Chris H\xfclsbeck, the talented musician behind the scores to classic games like Turrican, Giana Sisters and the Star Wars: Rogue Squadron series.']","08,10,2011",4.5,11776,3,"04,13,2012"
351707231,276,Flick Kick Field Goal,"01,23,2010",Games,0.99,PikPok,10,17.1,"[u'*As featured in the new Apple iPod Touch TV ad!* Intense American Football Field Goal Kicking that will keep you coming back for more. The roar of the crowd, the taste of victory. Do you have what it takes to bring it home for your team?\xa0', u'Challenge yourself to see if you have what it takes to be the hero on the day and win the match for your team.\xa0', u'Flick Kick\u2122 Field Goal features\xa0', u' \u25cb Intuitive Flick Kicking', u' \u25cb Realistic Football Stadium', u' \u25cb Multiple Game Modes including Sudden Death, Arcade Mode, Time Attack, and Practice', u' \u25cb Online Multiplayer', u' \u25cb Pass and Play Multiplayer', u' \u25cb Online Leaderboards and Achievements', u' \u25cb Stunning 3D graphics!\xa0', u'www.pikpok.com/fieldgoal', u'Want to try before you buy?\xa0 Check out Flick Kick Field Goal Kickoff!', u'OTHER PIKPOK GAMES\xa0', u'Bird Strike Gold Edition ', u'Bird Strike Featherlite Edition ', u'Dreamworks Dragons: TapDragonDrop', u'Extinction Squad', u'Flick Kick Aston Villa ', u'Flick Kick Aussie Rules ', u'Flick Kick Chelsea ', u'Flick Kick Field Goal Kickoff ', u'Flick Kick Field Goal ', u'Flick Kick Football Kickoff ', u'Flick Kick Football ', u'Flick Kick Ireland', u'Flick Kick Rugby Kickoff ', u'Flick Kick Rugby ', u'Flick Kick Tottenham Hotspur', u'Monsters Ate My Condo ', u'Monster Flip Lite', u'Monster Flip', u'Slam Dunk King ', u'Zen Puzzle Garden (iPad only)', u'NEWS &amp; EVENTS\xa0', u'Website http://www.pikpok.com ', u'Facebook http://facebook.com/pikpokgames\xa0', u'Twitter http://twitter.com/pikpokgames\xa0', u'Youtube http://youtube.com/pikpokgames\xa0', u'Store http://store.pikpok.com ', u'Music http://pikpok.bandcamp.com']","04,13,2012",4.5,2790,3,"07,27,2012"
352670055,289,F-Sim Space Shuttle,"01,29,2010",Games,3.99,Ledinsky Software GmbH,10,40.9,"[u'\u2605\u2605\u2605\u2605\u2605 Updated: 2048x1536 pixels graphics on the new iPad\u2019s retina display \u2605\u2605\u2605\u2605\u2605', u'F-Sim Space Shuttle is a highly-realistic flight simulator for the iPad, iPhone, and iPod touch. It simulates the space shuttle\u2019s approach and landing in unprecedented detail and accuracy. Take command of the Orbiter during the final minutes of descent, and touchdown safely at the John F. Kennedy Space Center or Edwards Air Force Base.', u'After the landing, you can watch a replay of your flight from different perspectives, like a chase plane or from the tower. A sophisticated landing analysis also is available, and only the best pilots are awarded a \u201cperfect landing\u201d score.', u'\u2022 Testimonials', u'\u201cAbsolutely awesome app that is a must for Shuttle huggers and aspiring astronauts.\u201d', u'\u2014Chris Bergin, Managing Editor NasaSpaceflight.com', u'\u201cI was excited to see that I can enjoy flying the space shuttle realistically also on my iPhone and complement my addiction to our Space Shuttle Mission Simulator on PC when I am on the road.\u201d', u'\u2014Alex L., www.space-shuttle-mission.com', u""\u201cF-Sim Space Shuttle's stunning visuals, convincing flight dynamics, and realistic HUD make it one of the finest simulators I've ever seen. A must have!\u201d"", u'\u2014Florian Wardell, Editor TechHaze.com', u'\u2022 Have you got the \u201cright stuff?\u201d', u'Download it now and find out!', u'The Orbiter\u2019s approach is seven times steeper and twice as fast compared to a commercial airliner\u2019s approach. Also, because during descent it is an unpowered glider, you only have one chance to get it right.', u'The included manual and tutorials will familiarize you with the head up display (HUD) and explain the different approach and landing phases. After some practice and your first successful touchdown, you can try crosswind or night landings.', u'\u2022 Striking realism', u'Flight dynamics, the guidance, navigation, and control (GNC) systems, and the HUD are simulated accurately and in great detail.', u'Follow the guidance symbol in the HUD to stay on the heading alignment cone (HAC) and align the orbiter with the runway centerline, and then follow the flare reference symbol to perform the preflare maneuver. Don\u2019t forget to keep an eye on the visual landing aids like the precision approach path indicators (PAPI) and the ball/bar light system to stay on the outer and inner glideslopes, respectively.', u'Let the autopilot control rudder, speed brake, gear, and chute, or control them yourself. If you dare, simulate system failures like a stuck speed brake or HUD/guidance malfunctions.', u'\u2022 A wide range of options', u'Take your place in the commander\u2019s seat in the stunning virtual cockpit, or view your flight from different external camera perspectives. Choose between accelerometer (tilt) controls or (virtual) analog sticks to steer the Orbiter. Land on both shuttle landing facilities, and fly either final or full approaches by selecting one of the four possible HACs. Configure day or night landings, clear or overcast skies, visibility, wind, and many other parameters.', u'\u2022 Achievements and leaderboards', u'It will take some practice, but your first safe, good, and perfect landings are rewarded with OpenFeint and GameCenter achievements. A total of 15 medals and badges are waiting for the top astronauts, and you can unlock two secret, hidden achievements. Once you\u2019ve become an expert space shuttle commander, compare your scores on the online leaderboards with the best pilots in the world.', u'\u2022 A number one title', u'F-Sim Space Shuttle has received rave reviews from flight simulation enthusiasts across the world and is ranked among the best simulations on the App Store.', u'As a universal build, it is optimized for all iOS devices. It takes full advantage of retina display devices, but still runs smoothly on older hardware. Tested on iOS 3, 4 and 5.', u'Feedback is greatly appreciated.', u'www.f-sim.com', u'twitter: @f_sim', u'facebook.com/FSIMSpaceShuttle', u'youtu.be/wlTdedx7Mgw']","04,03,2012",5,309,0,"04,20,2012"
369849199,298,My Virtual Girlfriend,"05,12,2010",Games,0.99,WET Productions Inc.,10,76.6,"[u'Mentioned on MSNBC, and Kotaku, and Lopez Tonight! This is the most talked about virtual girl dating simulation app available in itunes!', u'\u2605\u2605\u2605\u2605\u2605 APP CRITIC REVIEWS! \u2605\u2605\u2605\u2605\u2605', u'theiphoneappreview.com = 5/5', u'appdictions.com = 4/5', u'alphadigits.com =  9/10', u'D E S C R I P T I O N:', u""My Virtual Girlfriend is a funny and flirty, dialog based dating simulation game for iPhone and iPad. It has literally 100's of beautiful girls to choose from, all with unique and expressive personalities. "", u'The game starts just like a dating website where you pick what you like in a companion.  You are then presented with a few choices, but not to worry- if you don\u2019t like them you can opt for more choices, or even customize them into the perfect girl.  Each girl comes with a unique personality so choose one carefully and let the dating commence!', u""There are several things to do: engage in a conversation, take her to a movie, a game of mini golf or even a strip club. Every choice you make has it's rewards or consequences as you try to earn point with her.  "", u'She even responds to your touch!  But be careful though speedy Gonzalez... just like in real life, if you move to quick she might give you the one finger salute!', u'As you progress, she grows to like you more and more.  With each new level achieved, it will open up new ways of interacting with her.  The goal of the game is to win her heart over. ', u'Do the right things and she\u2019s putty in your hands, but make the wrong moves and your in the dog house buddy.  If stay there too long -she will leave you.', u'This game allows you to virtually date any female of your dreams, you can even customize her appearance, changing her hair, skin, face, clothing, and more.   ', u'Features:', u'\u2605 20 levels of progressive game play', u""\u2605 100's of girls, each with her own unique personality"", u'\u2605 Customizable. Change her face, hair, skin, clothes, even her name', u'\u2605 Zombie girlfriends', u'\u2605 Various ways to interact', u'\u2605 Personalities that embrace comical female behaviors', u'\u2605 Thousands of lines of clever and funny dialog.', u'\u2605 Hi res 3D graphics and 360 degrees of viewing', u'\u2605 Earn achievements and rewards', u'\u2605 lingerie', u'\u2605 No Ads', u'\u2605 Cheats enabled', u'** SPOILER ALERT ** To enable Cheats:  Enter the following words(Case Sensitive) in the name field during the match making screen.', u'SirMike = Unlocks all activities', u'SirWillam = Unlocks all actions', u'SmoothOperator = levels up 2x quicker', u'MyLilSecret = Unlocks secret hotel room', u'Youtube trailer:', u'http://www.youtube.com/watch?v=71ibW3ibkOI']","12,01,2011",4,184,0,"04,13,2012"
377127117,264,JEOPARDY! Platinum,"09,03,2010",Games,4.99,Sony Pictures Television,4,21.3,"[u'In the new Jeopardy! iPhone game, you will feel like a real Jeopardy! contestant.  Use the touch-screen to write your name on the podium, play in landscape mode, and hear Johnny Gilbert\u2019s announcer voice in this graphically- enhanced game.  Choose to integrate your iPod library, access additional game content, receive show updates and announcements or post your results to Game Center.  The new Jeopardy! iPhone game puts America\u2019s Favorite Quiz Show in your pocket.']","09,16,2011",4.5,1295,10,"04,06,2012"
390054404,156,Guess the Logo,"09,06,2010",Games,0.99,iSensor Magic,5,6.3,"[u'New in this version: Basketball logos (NBA)', u'Do you know the Chicago Bulls? How about LA Lakers, Atlanta Hawks, and Boston Celtics? Check your Logo memory in our new Basketball Logos game!', u'***************************', u'How well do you remember the logos you see around you every day?', u'Guess the Logo puts 6 highly visible variations of the same logo in front of you and asks you to choose the right one. Players with the fastest times get bragging rights on our site!', u'This is the iPhone version of the popular logo quiz, already played by millions across the web.', u'There are 11 games, each includes 10 logos:', u'* Web Logos 1', u'* Web Logos 2', u'* TV Logos', u'* Car Logos', u'* Fast Food Logos', u'* Chain Store Logos', u'* Airline Logos', u'* Sportswear Logos', u'* Soft drinks Logos', u'* Soft Clothing Logos', u'* Basketball Logos', u'New challenges will keep updating directly to your iPhone!', u'What users are saying:', u'\u201cYou\u2019d think that with the amount of time I spend on the net, I\u2019ve done better on the GuessTheLogo contest.\u201d', u'- Leo Laporte , net@night with Amber and Leo', u'\u201cWarning: The logo quiz results can break your heart. Play at your own risk.', u'- Amit Agarwal, Digital Inspiration', u'\u201cIt just goes to show that the eye first sees color, then shape, then text, but the order of the colors and shapes is less important, apparently.\u201d', u'- LogoDesign.com', u'\u201cA really creative way to test how well you know your favorite logos - how good are you?!\u201d', u'- EliteByDesign.com', u'\u201c1-2-3\u2026Now open your eyes and see. I just came across this wonderful game tonight \u2026. All you have to do is dare and just guess the right logo design for well-known brands because no great discovery was ever made without a bold guess\u2026\u201d', u'- Logo Design Blog', u'\u201cThe devil is in the detail!\u201d', u'- Perrin124, Via StumbleUpon', u'\u201cWay too hard. This is also lose-lose. If you do bad, you\u2019re an idiot. If you do good, you spend too much time online.\u201d', u'- Ryand10 ,via IamBored', u""\u201cThis is so funny. We spend so much time on making it just right, and I can't even remember most of these.\u201d"", u'- Vdowsett, Dowsett Designs, Logo Design &amp; Brand Identity Forum', u'\u201cMan, I am officially a inter-nerd (my word, don\u2019t steal it). I knew way more about logos than I thought. I guessed all but one on the first try. Scary. Alright, I\u2019m off to go try and find a life.\u201d', u'- John, geekscribe.com', u'\u201cHa! Never noticed the [Amazon] a-z connection before. It all makes sense now.\u201d', u'- Ilya Vedrashko, comment on adver lab', u'\u201cA fun waste of time and branding exercise all in one place\u201d', u'- Stephen Gates - Interactive Creative Director']","03,16,2012",3.5,12,0,"05,04,2012"
394057299,268,Battleheart,"01,31,2011",Games,2.99,"Mika Mobile, Inc.",10,69.2,"[u'** Zombieville USA 2 is now available!  Check out our latest gaming creation! **', u'------------------', u'Battleheart - enter a world of epic fantasy combat!', u'Chosen as the App Store\'s ""Game of the Week""!', u'""Battleheart is an absolutely effortless recommendation"" - TouchArcade.com', u'""Incredibly addictive and fun"" - Attack of the Show', u'From the creators of Zombieville USA and OMG Pirates!, Battleheart distills some of the greatest elements of roleplaying games and real-time strategy into pocket-sized form!', u""Create a unique party of heroes, and lead them in frantic real-time battles against monsters of ever increasing power.  Lay waste to your foes with dozens of unique special powers as you gain experience, upgrade your party's equipment, and craft them into the ultimate battle force!"", u'-- Features --', u'\u2022 Easily command your army via simple touch commands.', u'\u2022 Create a unique party from numerous character classes, including stealthy rogues, powerful wizards and stoic knights!', u'\u2022 Customize your heroes via dozens of unique skills - literally hundreds of class and skill combinations!', u""\u2022 Make the most of your party's skills to control the battlefield - turn your opponents into frogs, stun them with poisons, or simply destroy them with meteor strikes and whirlwinds of steel!"", u'\u2022 Over 100 unique items to collect and equip across a 30+ level campaign, complete with epic boss battles!', u'\u2022 Put your custom party to the ultimate test in survival arenas, where rare and unique rewards can be found!', u'\u2022 Incredibly sharp animation and art designed specifically for the Retina Display and iPad!', u'For the latest info on upcoming Battleheart updates, or to simply ask us a question directly, check us out on twitter @MikaMobile!']","08,05,2011",4.5,1280,0,"04,13,2012"
394220958,282,FIFA 11 by EA SPORTS???,"09,30,2010",Games,2.99,Electronic Arts,5,936,"[u'WE ARE 11! Now kick it to the next level with LOCAL MULTIPLAYER via WiFi or Bluetooth! Also featuring visual excellence made to maximize the Retina Display, precision controls, authentic teams, and real players, this is the total soccer experience on the App Store. See why Keith Andrew of Pocket Gamer raves that FIFA 11 \u201clooks more like a real game of football than any other soccer sim on iPhone\u201d and why Rik Henderson of Pocket-lint simply calls it \u201cA MIGHTY GAME.\u201d  ', u'*** IMPORTANT NOTE ON DOWNLOADING &amp; COMPATIBLE DEVICES ***', u'\u2022 Please Be Patient When Downloading \u2013 Because of the high-quality graphics and sophisticated animation, FIFA 11 has a larger file size. It might take a little longer to download. ', u'\u2022 Confirm Your Device Is Compatible \u2013 FIFA 11 is ONLY compatible with 3rd and 4th generation iPod touch devices along with iPhone 3GS, iPhone 4, and iPad. Before downloading, please check the back of your device to make sure that it matches the system requirements.', u'REAL PLAYERS, TEAMS, AND LEAGUES \u2013 UPDATED FOR THIS SEASON', u'Take the field with superstars like Real Madrid\u2019s Kaka and Manchester United\u2019s Wayne Rooney. Match up more than 500 teams from real leagues around the world and march into action in 35 authentic stadiums. The world of soccer is truly in your hands.  ', u'VISUALIZE THE GAME IN VIVID DETAIL', u'Every detail springs to life on the field, especially with the Retina Display! Team colors are more vibrant. The green of the grass more glorious. Capture the passion and power of the world\u2019s favorite sport with unprecedented visual clarity.', u'IMPROVED CONTROLS LET YOU PLAY WITH PANACHE ', u'The new D-pad and button layout options provide more gameplay sophistication for veterans and simplicity for casual players. Control the ball and the action with 360\xb0 player movement and gesture-driven skill moves. Swipe a player to make an attacking run! Pull off defense-splitting passes, rifling shots, penalty kicks, and pro-style tricks! ', u'TAKE THE FIELD WITH A FRIEND VIA LOCAL WIFI OR BLUETOOTH', u'Create your own friendly matches and match skills with your most personal opponents via local WiFi or Bluetooth Multiplayer. Or team up and challenge the computer in cooperative play.', u'PLAY AS ANY TEAM YOU CHOOSE IN MULTIPLE MODES', u'Make your squad the team to beat in the Premier League, La Liga, MSL, and more. Play in Season Mode, Tournament Mode, and Quick Match (if you prefer to kick it in more casual style).', u'Find us on Facebook.com/eamobile to get the latest info and join the worldwide community of FIFA 11 players!', u'_______________________________________', u""** DON'T MISS OUR OTHER EXCITING GAMES! ** SCRABBLE, The Sims\u2122 3, TETRIS\xae, MONOPOLY, Madden NFL 11 by EA Sports\u2122, Pogo Games FREE, Liqua Pop, ROCK BAND\xae Reloaded, Need for Speed\u2122 Hot Pursuit &amp; Surviving High School FREE"", u'GIFT THIS APP:  Click the \u201cBuy App\u201d arrow on the iTunes\xae App Store', u'Be the first to know! Get inside EA info on great deals, plus the latest game updates, tips &amp; more\u2026', u'VISIT US: ea.com/iphone', u'FOLLOW US: twitter.com/eamobile', u'LIKE US: facebook.com/eamobile', u'WATCH US: youtube.com/eamobilegames']","02,20,2011",4.5,12472,0,"04,20,2012"
400312667,279,High Caliber Hunting,"11,25,2010",Games,0.99,Electronic Arts,5,109,"[u'THINK LIKE A REAL HUNTER. Made to maximize the visual intensity of Retina Display, focus on the strategy of the hunt as you escape into realistic natural environments and seek more than 20 types of wild game. Capture the noble feeling of the ultimate sport with brand-name firearms and precision gear. Whether you\u2019re a dedicated or recreational sportsman, EA\u2122 is proud to bring you the most authentic hunting simulation game on the App Store.       ', u'ENTER A WILD WORLD', u'All the hunting environments spring to life in stunning detail, especially with Retina Display. Hunt in dawn, daytime, and dusk scenarios. Spot that prize buck rustling in the woods, take careful aim, and fire. No detail was overlooked to deliver the most honest hunting experience possible. ', u'ENCOUNTER A FULL RANGE OF GAME', u'Hunt various Deer (including Whitetail, Mule, Sitka, and Fallow), plus Bear, Moose, Boar, and smaller critters like Squirrel, Fox, Rabbit, and Raccoon. Each animal exhibits realistic behaviors. To get them, you\u2019ll need to show your hunting prowess.', u'HUNT AND SHOOT IN MULTIPLE LOCATIONS AND MODES ', u'Use your best hunting strategies to make trophy kills up in up to 6 locations, including Texas, Alaska, Canada, and Iowa \u2013 plus additional downloadable treks in Africa and Australia available for purchase at a low price. Take a shot in Quick Play, share the hunt with a buddy with Pass \u2018N Play, and score dozens of achievements as a big game hunter in Career Mode. ', u'GET A BULLET\u2019S EYE VIEW', u'Strategically navigate the map, and then scope out an animal using \u201cVital Vision\u201d to get an X-ray or thermal view of its heart, lungs, and brain. Trigger the \u201cBullet-Cam\u201d with a heart shot and trace your ammo\u2019s point-of-view from your firearm right to the heart of the animal for a clean kill. Experience hunting from a whole new perspective.', u'ACCESS OVER 40 REAL, BRAND-NAME FIREARMS AND EQUIPMENT ITEMS', u'Remington\xae rifles and shotguns\u2026Bushnell scopes\u2026PSE bows, plus Calls and more. Equip yourself with the finest hunting products from real-world manufacturers and enjoy an added touch of authenticity.  ', u'_______________________________________', u""** DON'T MISS OUR OTHER EXCITING GAMES! ** SCRABBLE, The Sims\u2122 3, TETRIS\xae, MONOPOLY, Madden NFL 11 by EA Sports\u2122, Pogo Games FREE, Liqua Pop, ROCK BAND\xae Reloaded, Need for Speed\u2122 Hot Pursuit &amp; Surviving High School FREE"", u'GIFT THIS APP:  Click the \u201cBuy App\u201d arrow on the iTunes\xae App Store', u'Be the first to know! Get inside EA info on great deals, plus the latest game updates, tips &amp; more\u2026', u'VISIT US: ea.com/iphone', u'FOLLOW US: twitter.com/eamobile', u'LIKE US: facebook.com/eamobile', u'WATCH US: youtube.com/eamobilegames']","11,25,2010",4,2042,2,"04,06,2012"
403068894,292,Unofficial aid for Minecraft players,"11,15,2010",Games,0.99,Imba Entertainment,10,143,"[u'We cover both Pocket Edition and PC/Mac versions, we have Blueprints, Novels, Guides and Tutorials, and other cool/helpful stuff! It\'s totally unofficial and was previously known as ""Minecraft Pro"".', u'To prevent crashing: make sure that page loads completely before going back! your device needs to finish loading before the page can be closed, otherwise it might crash. This mostly occurs with slower devices and huge articles.', u'Unofficial Minecraft ADVANCED professional edition guides. Includes in-depth information, tips, tricks and much more.', u'Table of content:', u'- Essentials', u'--- Guides and Tutorials', u'------ Newcomers (10)', u'------ General (15)', u'------ Farming and Mining (13)', u'------ Mechanisms (9)', u'------ Technical (8)', u'--- Crafting', u'--- Smelting', u'--- Brewing', u'--- Enchanting', u'--- Blocks (126)', u'--- Items (158)', u'--- Mobs (26)', u'--- Breeding', u'--- Programs and Editors', u'--- Mods', u'--- Texture Packs', u'--- Redstone', u'- Blueprints', u'--- Houses (14)', u'--- Arenas (5)', u'--- Castles (9)', u'--- Churches (7)', u'--- Environment (7) ', u'--- Municipal (7)', u'--- Myths and Legends (8)', u'--- Public Infrastructures (7)', u'--- Pyramids (5)', u'--- Skyscrapers (5)', u'--- Towers (7)', u'--- Pixel Art (14)', u'------ Anime (6)', u'------ My Little Pony (4)', u'- Pocket Edition', u'--- About', u'--- Install texture packs', u'--- Porting texture packs', u'--- PE Blocks (2)', u'- Storytime', u'--- Novels (8)', u'--- Stories (37)', u'- Archive', u'--- Columns (21)', u'--- Unfinished storytime (33)', u'--- Seeds (21)', u'--- Challenges (12)', u'--- Old guides/tutorials (many)']","03,13,2012",4,116,0,"04,27,2012"
404701520,82,NinJump Deluxe,"12,16,2010",Games,0.99,Backflip Studios,5,59.7,"[u'NEW CASTLE LEVEL JUST ADDED! The wildly popular NINJUMP has quadrupled in size in NINJUMP DELUXE! This new version adds three new levels, along with the original, to extend your ninja climbing fun and to further test your dexterity.', u'Along with the classic NINJUMP level, new Castle, Pirate, and Jungle levels have been added to create a a whole new NINJUMP experience. It is still a fast paced ninja climbing game, where your goal is to rise as high as you possibly can. But, this time you will be avoiding new, more treacherous enemies such as: angry beetles, wacky snakes, evil witch doctors, funky monkeys, mad hornets, bee hives, ninja pirates, cannon balls, peeved parrots and enraged sea monsters. Our goal is to continue to consistently release new levels for this game, so this is only the beginning.', u'Features include:', u'-Simple single-tap gameplay', u'-Ninjas', u'-Beautiful enhanced graphics', u'-Witch Doctors', u'-Awesome bonuses', u'-Sea Monsters', u'-Original sound and music', u'-Ninja Pirates', u'-Game Center leader boards', u'-Ninja Pirate Parrots', u'-Challenge a friend via email', u'-Tropical Snakes', u'-Post scores on Facebook or Twitter', u'-Monkeys throwing bee-hives', u'-Giant Beetles', u'At Backflip Studios making fun games is our top priority! We have seen over 60,000,0000 downloads of our mobile games and greatly value your support and feedback. Try some of our other games when you get a chance, including: PAPER TOSS, STRIKE KNIGHT, RAGDOLL BLASTER 2 and BUGANOIDS.', u'NinJump on Facebook: http://www.facebook.com/ninjumpgame', u'Follow us on twitter: @backflipstudios', u'Thanks for playing and enjoy!']","01,11,2012",4.5,2442,5,"04,06,2012"
414386092,226,Who Wants To Be A Millionaire 2011,"02,03,2011",Games,0.99,"Beeline Interactive, Inc.",10,60.2,"[u'From the very first question there\u2019s more strategy, more unpredictability, more risk and more reward. Who Wants To Be A Millionaire 2011 incorporates the latest show rules and graphics to create the most eye-popping and addictive version of Who Wants To Be A Millionaire to date.', u'So\u2026 what\u2019s your final answer? ', u'------------------------ ', u'Game Features:', u'- Latest show rules with randomized question and dollar amounts, a shorter road to million and a new lifeline.', u'- Authentic sounds and animations taken right from the show. ', u'- Take the hot seat and test your knowledge with nearly 1,000 general knowledge questions. ', u'- Retina display graphics and Game Center achievements', u'------------------------ ', u'Check out other awesome games from Capcom including Mega Man\xae II, KENKEN Pro\xae, Resident Evil: Degeneration\u2122, Resident Evil\xae 4 Ghosts\u2122\u2018N Goblins 2, Street Fighter\xae IV, 1942: First Strike and more! ', u'Follow us on Twitter: www.twitter.com/CapcomMobile ', u'Follow us on Facebook: www.facebook.com/CapcomMobile ', u'Follow us on Youtube: www.youtube.com/CapcomMobile']","02,03,2011",4,1785,0,"04,06,2012"
